Time,Flux,e_Flux
1463.45972078,0.3926411661,0.018544482
1463.95967218,0.4346425698,0.01915477
1464.45962483,0.4421726743,0.0190250473
1464.95957686,0.4811415742,0.0197287864
1465.45952952,0.4408351454,0.0190765494
1465.95948154,0.3846357107,0.0189359732
1466.45943357,0.3856688931,0.018713159
1466.95938559,0.4129917753,0.0193868215
1467.45933699,0.3764944046,0.0183068478
1467.95929027,0.4281069599,0.0192733648
1468.45924167,0.4024303406,0.0191185756
1468.95919432,0.3890925898,0.0179953927
1469.45914635,0.4580592342,0.0191998716
1469.95909838,0.3654672339,0.0182804857
1470.45905103,0.4408672854,0.0200046663
1470.95900306,0.4226964562,0.0194631201
1471.45895508,0.4222463305,0.0190048818
1471.95890774,0.4333860576,0.019206327
1472.45885913,0.4383439012,0.0190464835
1472.95881116,0.4617425358,0.0196752743
1473.45876381,0.4198247328,0.018689963
1473.95871584,0.4678257948,0.0193713628
1474.45866786,0.4494532932,0.0188698097
1474.95862052,0.4654967499,0.0200622226
1475.45857254,0.4642081218,0.0199780198
1475.95852394,0.478905639,0.0206554009
1476.45847722,0.4385214344,0.0191923667
1476.95842862,0.440170412,0.0190462389
1477.4583819,0.4351555968,0.0193083887
1477.9583333,0.4536794699,0.0190583524
1478.45828533,0.411446422,0.0190214439
1478.95823735,0.4761808473,0.0197315742
1479.45818938,0.4744353039,0.0203180116
1479.95814203,0.4647168582,0.0191139671
1480.45809343,0.5126668274,0.020275468
1480.95804671,0.5179999207,0.0205173777
1481.45799937,0.4490125349,0.0194561941
1481.95795076,0.4476531365,0.0195005396
1482.45790279,0.4653414027,0.0190425039
1482.95785544,0.4382526594,0.018824797
1483.45780747,0.4533528201,0.0198317985
1483.95775824,0.4527022142,0.0197282215
1484.45771152,0.4182471988,0.0188503056
1484.95766292,0.4081636135,0.0187287003
1485.45761557,0.4214733685,0.0183161996
1485.9575676,0.4176799904,0.018233079
1486.45752025,0.4323024998,0.0188451446
1486.95747228,0.4088834331,0.0187790893
1487.4574243,0.4371665338,0.0192250583
1487.95737696,0.3984106129,0.0184823851
1488.45732898,0.4468136487,0.0184393402
1488.95728101,0.4318482137,0.0196523266
1489.45723366,0.4242434437,0.0196868418
1489.95718506,0.4282186569,0.0195003913
1490.45713709,0.4551043365,0.0193924769
1490.95708974,0.4203176853,0.0185537857
1491.45704177,0.4269117128,0.0191206495
1491.95699379,0.4267377552,0.0191026441
1492.45694645,0.4500249099,0.0192641831
1492.95689847,0.416887557,0.0186420856
1493.45684987,0.430132548,0.018824337
1493.95680315,0.4076072158,0.0191182874
1494.45675455,0.4188284211,0.0195567119
1494.95670658,0.4535041652,0.0192345387
1495.4566586,0.4567282065,0.0195126037
1495.95661126,0.4319749255,0.0193749918
1496.45656328,0.452014822,0.0187341549
1496.95651468,0.4658816619,0.0199316909
1497.45646796,0.4424524033,0.0193102073
1497.95641936,0.4431466616,0.0192654984
1498.45637201,0.4111133454,0.018780453
1498.9563253,0.4211687973,0.0191332437
1499.45627669,0.3862289286,0.0190393742
1499.95622809,0.4480866565,0.0188600398
1500.45618074,0.3747984376,0.0181939393
1500.95613277,0.4617311797,0.0192193026
1503.5408854,0.452884767,0.0192369018
1504.04083805,0.4476818412,0.0198487317
1504.54079008,0.4144857698,0.0187503391
1505.04074147,0.4414706353,0.0187411133
1505.54069476,0.4166547315,0.0193176143
1506.04064615,0.3817089492,0.0180993733
1506.54059818,0.392085264,0.0183126849
1507.04055083,0.4276240278,0.0190637503
1507.54050286,0.4108794139,0.0188517225
1508.04045489,0.4009716986,0.018249762
1508.54040691,0.3922406167,0.0188626313
1509.04035957,0.4394426017,0.0186437857
1509.54031096,0.4051325467,0.0186624984
1510.04026425,0.4110667651,0.0189636529
1510.5402169,0.4477640336,0.0195733025
1511.04016767,0.4158328301,0.0193297147
1511.54011969,0.4202257663,0.0183531873
1512.04007235,0.4751814165,0.0189501753
1512.54002437,0.4038886124,0.0187971949
1513.03997577,0.445559129,0.019470643
1513.53992905,0.4357419441,0.0192497631
1514.03988045,0.4544835513,0.0194961929
1514.53983311,0.3996998123,0.0183814283
1515.03978639,0.4795067107,0.0196258642
1515.53973779,0.4597990462,0.0194172413
1516.03968918,0.4020402863,0.0189378025
1516.53964184,0.4104328592,0.0193202723
1517.03959386,0.4650141168,0.0200283657
1517.53954526,0.4453255458,0.0194810188
1518.03949854,0.4423979977,0.0193564018
1518.5394512,0.4548861262,0.0196662914
1519.03940259,0.4389445689,0.0188024134
1519.53935462,0.4419175759,0.0192638531
1520.03930727,0.4893770998,0.0204094052
1520.5392593,0.4278028558,0.0189624489
1521.03921007,0.4333556049,0.0193634002
1521.53916335,0.464017744,0.0196328648
1522.03911601,0.4082622177,0.0192601318
1522.5390674,0.4073616822,0.0190275992
1523.03902069,0.4548421771,0.0193305532
1523.53897208,0.4391003604,0.0186465706
1524.03892411,0.4042918235,0.0182819512
1524.53887676,0.3916037519,0.0192992757
1525.03882879,0.4188596925,0.0188007553
1525.53878081,0.4629507117,0.0194199343
1526.03873221,0.4035659078,0.0191640579
1526.53868549,0.387766411,0.0178510013
1527.03863689,0.397126967,0.0185665815
1527.53858892,0.4171465267,0.0191769148
1528.03854157,0.4311663541,0.0190321337
1528.5384936,0.4292263724,0.0187485943
1529.03844562,0.4254439258,0.01940272
1529.53839828,0.4320572702,0.0188241737
1530.0383503,0.3906267175,0.0185632612
1530.5383017,0.4120587287,0.0183709832
1531.03825498,0.416003804,0.0185440733
1531.53820638,0.4764414954,0.0194564885
1532.03815841,0.5159365494,0.0206449242
1532.53811106,0.5184929134,0.0196646977
1533.03806309,0.4894377127,0.020528441
1533.53801511,0.4701801211,0.0202386878
1534.03796777,0.501682482,0.0199859739
1534.53791979,0.4991072808,0.0193589875
1535.03787119,0.4719713603,0.0199235145
1535.53782384,0.4637850755,0.0195741101
1536.03777713,0.4375011191,0.0190119338
1536.53772852,0.4441185032,0.0199803037
1537.03767992,0.4704755021,0.0198888786
1537.53763257,0.3782309348,0.0184875818
1538.0375846,0.4677871696,0.0192051865
1538.537536,0.4220442454,0.019071621
1539.03748865,0.4091647439,0.0186964434
1539.53744194,0.4093887092,0.01906338
1540.03739333,0.3984886595,0.018271623
1540.53734599,0.4003069443,0.0190330178
1541.03729801,0.4062878723,0.0184283673
1541.53725004,0.4462406234,0.0193467728
1542.03720206,0.4285215509,0.0196637915
1542.53715409,0.4255919351,0.0192242014
1543.03710674,0.4087444658,0.0190582979
1543.53705814,0.3907214283,0.0178371724
1544.03701142,0.3965695904,0.0187890808
1544.53696282,0.4045198725,0.0186071631
1545.03691485,0.4325322914,0.0193977677
1545.5368675,0.4272440787,0.019176133
1546.03681953,0.3950232261,0.0183525215
1546.53677155,0.3930635298,0.0186550177
1547.03672295,0.3977242519,0.018883474
1547.53667623,0.4185040723,0.0185869437
1548.03662763,0.4348331175,0.0187909028
1548.53658028,0.4370859028,0.0191476089
1549.03653231,0.4487065867,0.0194981998
1549.53648434,0.4547207398,0.0199447892
1550.03643699,0.4565597442,0.0191853573
1550.53638902,0.4808914489,0.0193982873
1551.03634104,0.4154823344,0.0185588764
1551.53629244,0.4680452788,0.0199866441
1552.03624509,0.4371600059,0.0188515974
1552.53619712,0.470160711,0.0195378297
1553.03614914,0.4028986221,0.0183241886
1555.61390372,0.4440404902,0.0191808149
1556.11385512,0.4115461807,0.0193775075
1556.61380714,0.4049639066,0.0186722763
1557.1137598,0.4136979429,0.0190867526
1557.61371182,0.4223257078,0.0187696872
1558.11366259,0.3691130803,0.0177834263
1558.61361587,0.4098697679,0.0185253271
1559.11356727,0.4133114889,0.0188338932
1559.61351993,0.4331748362,0.0195963612
1560.11347321,0.4164801977,0.0190875538
1560.61342461,0.4475214327,0.0186988344
1561.11337663,0.4315933852,0.0188537786
1561.61332929,0.4220438747,0.0194095319
1562.11328131,0.4396410462,0.0190176795
1562.61323334,0.4211599188,0.0182451516
1563.11318536,0.4593953514,0.0187661204
1563.61313802,0.424781879,0.0190823502
1564.11308941,0.4340996427,0.0202111281
1564.61304144,0.452853342,0.0196390471
1565.11299409,0.4284052595,0.0187598784
1565.61294612,0.4312985484,0.0190773696
1566.11289815,0.4178983388,0.0184859782
1566.6128508,0.4160538673,0.0184891352
1567.11280283,0.4241234702,0.0191633563
1567.61275422,0.458291848,0.0190043456
1568.11270751,0.4468917563,0.0197828251
1568.6126589,0.4126976832,0.0191777235
1569.11261093,0.4160973579,0.0193389987
1569.61256358,0.4692662366,0.018952388
1570.11251561,0.4044100945,0.0187629562
1570.61246763,0.386363974,0.0185385323
1571.11242029,0.4280798863,0.0196668725
1571.61237231,0.429257289,0.019368498
1572.11232371,0.3900832611,0.0179518953
1572.61227637,0.4422177298,0.0189015824
1573.11222965,0.4296394058,0.019633555
1573.61218042,0.4420041453,0.0192925622
1574.11213244,0.4426685374,0.0196287625
1574.6120851,0.4783238067,0.0205340917
1575.11203712,0.4354477155,0.0198165642
1575.61198852,0.4123349804,0.0192225233
1576.1119418,0.4529782594,0.0196723565
1576.61189446,0.4683434323,0.0196672353
1577.11184585,0.432443019,0.0183314482
1577.61179914,0.4642350337,0.0190045662
1578.11175053,0.4548190056,0.0200120046
1578.61170193,0.3812056902,0.0187939704
1579.11165459,0.4539927966,0.0193282182
1579.61160661,0.443343274,0.0187432205
1580.11155927,0.3851976293,0.0183164665
1580.61151066,0.3992163127,0.0193187068
1581.11146395,0.4622526304,0.0189320969
1581.61141534,0.4215762989,0.0187439285
1582.11136737,0.4041611618,0.0186645908
1582.61132002,0.4621466694,0.0195949547
1583.11127205,0.4220853962,0.0192959802
1583.61122282,0.3992443664,0.0185224413
1584.11117547,0.4416312025,0.0189703849
1584.61112875,0.4174093236,0.0193052591
1585.11108015,0.4246837613,0.018238801
1585.61103281,0.4215089099,0.018814973
1586.11098483,0.3740502318,0.0184546388
1586.61093686,0.4427906453,0.020394744
1587.11088951,0.4386840116,0.019186369
1587.61084154,0.4269600886,0.0187235128
1588.11079356,0.434551335,0.01894649
1588.61074496,0.4208958697,0.0188592352
1589.11069824,0.4305192255,0.0191870473
1589.61064964,0.4206733686,0.0184794049
1590.11060229,0.461067335,0.0196526018
1590.61055432,0.4286939764,0.0192466133
1591.11050635,0.4014915305,0.0189136647
1591.61045837,0.4225450001,0.0190042108
1592.11041103,0.3958039968,0.0191077303
1592.61036305,0.4283108193,0.0193172042
1593.11031445,0.4159051566,0.0183862412
1593.6102671,0.4370417541,0.0192948749
1594.11021913,0.4179897487,0.0189185055
1594.61017115,0.4657900069,0.0196031421
1595.11012381,0.4158499974,0.0193974225
1595.61007583,0.4273852062,0.0192373667
1596.11002786,0.4058701928,0.0194221456
1596.60998051,0.4148110122,0.0189017314
1597.10993191,0.416662783,0.0188159349
1597.60988519,0.4398704886,0.0197800557
1598.10983659,0.3972501206,0.0186173841
1598.60978862,0.4431828628,0.0187831095
1599.10974064,0.4549868256,0.0198391642
1599.60969267,0.3880035418,0.0184149357
1600.10964532,0.4416502107,0.0191456127
1600.60959735,0.4518762782,0.0190937373
1601.10955,0.4395001182,0.0191969907
1601.6095014,0.403871939,0.0198052384
1602.10945468,0.4767336911,0.0200314019
1602.60940608,0.4540785407,0.0194948322
1603.10935874,0.4674947084,0.0191149524
1603.60931013,0.514318967,0.0203635871
1604.10926216,0.4774624485,0.0198299788
1604.60921481,0.4712228376,0.0187609898
1605.10916621,0.4912859188,0.0196928474
1607.70191831,0.457262884,0.0194949557
1608.20287051,0.4158266209,0.0194314759
1608.70282317,0.447553667,0.0195443541
1609.20177439,0.4070869746,0.0194048619
1609.70272722,0.4184239432,0.0190020732
1610.20168033,0.4469946122,0.0195649254
1610.70163173,0.4476963909,0.0187028974
1611.20258329,0.4028844666,0.0189658626
1611.70153641,0.4897998272,0.0196118194
1612.20248797,0.4495492361,0.0191263428
1612.70244,0.428738035,0.0195521282
1613.20139248,0.4427571984,0.0192563737
1613.70234468,0.4818241644,0.0198065184
1614.20129653,0.4455516932,0.019536482
1614.70124982,0.4219586202,0.0189645618
1615.20220139,0.449004647,0.0187432805
1615.70115324,0.4879876436,0.0192636934
1616.2011059,0.4768970304,0.0203421866
1616.70205746,0.4126965957,0.0189749071
1617.20100995,0.4860638874,0.0202786897
1617.70196151,0.4788072159,0.0196493996
1618.20091463,0.5090479157,0.0207276267
1618.70086602,0.4440572619,0.0194449021
1619.20181885,0.443181695,0.0193055872
1619.7007707,0.416717318,0.0189536646
1620.20072273,0.4413562571,0.0199278139
1620.70167493,0.4123266503,0.0183745443
1621.20062741,0.4358051009,0.0192514092
1621.70157898,0.4305472097,0.0187280247
1622.201531,0.4272999987,0.0191444295
1622.70048412,0.4415687528,0.0191772646
1623.20143505,0.4301525726,0.0191430142
1623.70038754,0.4513566212,0.0191030609
1624.20034019,0.4278066136,0.0190718842
1624.70129239,0.4119729582,0.0186773186
1625.20024424,0.4467763659,0.01916933
1625.70119644,0.4044228826,0.0194090125
1626.20114909,0.4047764925,0.0194193679
1626.70010032,0.4316893075,0.0188495247
1627.20105315,0.4630792279,0.0196347954
1627.700005,0.4189498407,0.0191122932
1628.19995703,0.423201702,0.0188526198
1628.70090922,0.4425301372,0.0186871247
1629.19986171,0.4360463295,0.0191986729
1629.7008139,0.4029598501,0.0187330911
1630.20076593,0.3749762534,0.0192248122
1630.69971841,0.4661116975,0.0193033807
1631.20067061,0.3932306682,0.0182876897
1631.69962246,0.4182762224,0.019127455
1632.19957449,0.4345108772,0.0186627851
1632.70052669,0.4537400455,0.018872663
1633.19947854,0.4755016575,0.0195775731
1633.6994312,0.4689592571,0.0197687809
1634.20038339,0.4076408719,0.0186981055
1634.69933588,0.4699992661,0.0194455936
1635.20028744,0.4674171055,0.0198992101
1635.69924056,0.4200342407,0.0185503129
1636.19919195,0.4421093714,0.0191160624
1636.70014352,0.4505972535,0.0191827648
1637.199096,0.4937526699,0.0195195473
1637.69904803,0.4651280891,0.0186295928
1638.20000023,0.4598180286,0.0191821544
1638.69895208,0.4598382234,0.0193103379
1639.19990491,0.4607863603,0.0197189236
1639.69985693,0.4650737548,0.0205262918
1640.19880942,0.5017221431,0.0205217568
1640.69976098,0.5076623584,0.0204564144
1641.19871347,0.4897043268,0.0199813891
1641.69866612,0.4789430787,0.0192828949
1642.19961769,0.4803059383,0.019322014
1642.69857017,0.4920913801,0.019991547
1643.19852157,0.5202524734,0.0210858148
1643.69947439,0.4387707183,0.0197673198
1644.19842625,0.4600701242,0.0194195001
1644.69937907,0.4696468401,0.0194728899
1645.19833093,0.4802730325,0.020421474
1645.69828296,0.4680329455,0.0193040386
1646.19923452,0.4808057096,0.0199203068
1646.69818638,0.4812692219,0.0199788808
1647.19813966,0.4457157022,0.0197687718
1647.6990906,0.4819629999,0.0200053069
1648.19804371,0.4598160091,0.0199874985
1648.69899528,0.4999962682,0.0202220835
1649.19894856,0.4815728383,0.0196576223
1649.69790042,0.4716095848,0.0197227574
1650.19885262,0.4486344669,0.019145525
1650.69780447,0.4528756177,0.0197850374
1651.19775712,0.4670030304,0.0197800269
1651.69870869,0.4475119986,0.0192899209
1652.19766055,0.4631308885,0.0201210272
1652.69861337,0.5081834527,0.0206007554
1653.19856603,0.5239040999,0.0199767578
1653.69751725,0.5301274299,0.0211574674
1654.19846945,0.4720339636,0.0201718529
1654.69742193,0.5379298492,0.0206376307
1655.19737396,0.5064380206,0.0206760919
1655.6983249,0.4793483722,0.0198498145
1656.19727801,0.460463896,0.0194837538
1656.69822958,0.4623488688,0.0195180081
1657.19818223,0.4985065974,0.0204048551
1660.14990003,0.4877125394,0.0206293712
1660.64985205,0.4947138067,0.0198068546
1661.14980471,0.4671954537,0.0198216269
1661.64975673,0.4872013095,0.0211948093
1662.1497075,0.4923559801,0.0209458599
1662.64966079,0.4954265307,0.0196441989
1663.14961344,0.4408293372,0.0193601653
1663.64956484,0.4494528984,0.0197700932
1664.14951812,0.5106157295,0.0203390297
1664.64946952,0.4681517698,0.019942097
1665.14942154,0.4574215611,0.0202082987
1665.64937357,0.4682570511,0.0202153351
1666.14932622,0.4583562603,0.0203116849
1666.64927699,0.4330953219,0.0201574836
1667.14922965,0.4275718211,0.020290245
1667.64918293,0.4446138146,0.0197332665
1668.14913433,0.4676524176,0.0205464886
1668.64908635,0.4387768848,0.0196375032
1669.14903901,0.4763866763,0.0202475609
1669.64899103,0.4305820036,0.0200532682
1670.14894306,0.4239800681,0.019430815
1670.64889571,0.4235895901,0.0192630448
1671.14884774,0.465004314,0.0197661736
1671.64879913,0.4346112653,0.0200194369
1672.14875242,0.4432579997,0.0188188132
1672.64870381,0.4651640432,0.0194932153
1673.14865584,0.4621937601,0.0194081298
1673.64860787,0.3950277367,0.0193389113
1674.14856052,0.4266954013,0.0192373156
1674.64851255,0.471309352,0.0195405852
1675.14846394,0.4180804441,0.0195043628
1675.64841723,0.4466947473,0.0196081165
1676.14836862,0.4551902905,0.0201400607
1676.64832065,0.4749953,0.0195985775
1677.1482733,0.4335337834,0.0195382048
1677.64822533,0.4524839633,0.0193073791
1678.14817735,0.4468277777,0.0192200974
1678.64813001,0.4171981933,0.0196361311
1679.14808203,0.4543729854,0.0194574714
1679.64803343,0.4196569805,0.0193554552
1680.14798609,0.4531975449,0.0192508468
1680.64793937,0.4373151641,0.0193305843
1681.14789014,0.4101470739,0.0193341304
1681.64784279,0.4258888562,0.0190611614
1682.14779482,0.4513058776,0.0189679216
1682.64774684,0.414501061,0.018976332
1683.14769824,0.4405742399,0.0190685469
1683.64765152,0.4075624647,0.0189942231
1684.14760418,0.4443838496,0.0188942844
1684.64755557,0.431336055,0.0196228629
1685.14750886,0.4422464745,0.0192103746
1685.64745963,0.4274854499,0.019659675
1686.14741165,0.389264878,0.0193505676
1686.64736431,0.4459498818,0.0199141383
1687.14731633,0.3923539838,0.0193932802
1687.64726773,0.4092161408,0.0187045121
1688.14722038,0.4464664511,0.0199181019
1688.64717367,0.4220012453,0.0194565305
1689.14712506,0.4182567507,0.0187442209
1689.64707772,0.4368245304,0.0197145885
1690.14702974,0.4235583376,0.0200923722
1690.64698114,0.4385826827,0.0199571054
1691.14693254,0.3916814972,0.0185366329
1691.64688519,0.4147989886,0.0197705082
1692.14683847,0.3911540954,0.0188265131
1692.64678987,0.401448156,0.0196299885
1693.14674315,0.4350638722,0.0188922045
1693.64669455,0.4247647161,0.0199238159
1694.14664658,0.4175699421,0.0195350623
1694.64659923,0.406116611,0.0196236174
1695.14655063,0.3902786126,0.0188314888
1695.64650328,0.4171615496,0.0203617462
1696.14645468,0.4353857577,0.0206563883
1696.64640796,0.4114706366,0.0192217946
1697.14635936,0.3957727086,0.0192002154
1697.64631201,0.4481949053,0.0198523965
1698.14626404,0.3858074703,0.0190663367
1698.64621607,0.3960432599,0.0192654263
1699.14616809,0.4248639721,0.018827035
1699.64612075,0.4075527991,0.018554779
1700.14607277,0.3850197011,0.0186458021
1700.64602417,0.4261245959,0.0198688703
1701.14597682,0.3856892192,0.0188596088
1701.64592885,0.3954946995,0.0193232252
1702.14588087,0.3967256745,0.0197656084
1702.64583353,0.4026011083,0.0193554645
1703.14578555,0.4165127572,0.0195339638
